indicator,gezin,risico,type,maand,positie,waarde
garantiegraad,koppel_laag,werkloosheid,ZV00,-,8000,1.658452422
garantiegraad,koppel_laag,werkloosheid,ZV00,-,8500,1.658452422
garantiegraad,koppel_laag,werkloosheid,ZV00,-,9000,1.658452422
garantiegraad,koppel_laag,werkloosheid,ZV00,-,9500,1.658452422
garantiegraad,koppel_laag,werkloosheid,ZV00,-,10000,1.658452422
garantiegraad,koppel_laag,werkloosheid,ZV00,-,11000,1.658452422
garantiegraad,koppel_laag,werkloosheid,ZV00,-,12000,1.658452422
garantiegraad,koppel_laag,werkloosheid,ZV00,-,13000,1.658452422
garantiegraad,koppel_laag,werkloosheid,ZV00,-,14000,1.658452422
garantiegraad,koppel_laag,werkloosheid,ZV00,-,15000,1.658452422
garantiegraad,koppel_laag,werkloosheid,ZE,-,1550,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,1800,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,2000,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,2250,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,2500,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,2750,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,3000,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,3250,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,3500,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,3750,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,4000,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,4250,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,4500,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,4750,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,5000,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,5250,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,5500,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,5750,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,6000,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,6250,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,6500,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,6750,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,7000,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,7500,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,8000,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,8500,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,9000,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,9500,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,10000,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,11000,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,12000,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,13000,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,14000,1.600479158
garantiegraad,koppel_laag,werkloosheid,ZE,-,15000,1.600479158
garantiegraad,koppel_laag,werkloosheid,WN,1-3,1550,1.515702526
garantiegraad,koppel_laag,werkloosheid,WN,1-3,1800,1.508863015
garantiegraad,koppel_laag,werkloosheid,WN,1-3,2000,1.508863015
garantiegraad,koppel_laag,werkloosheid,WN,1-3,2250,1.649828824
garantiegraad,koppel_laag,werkloosheid,WN,1-3,2500,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,2750,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,3000,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,3250,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,3500,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,3750,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,4000,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,4250,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,4500,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,4750,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,5000,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,5250,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,5500,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,5750,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,6000,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,6250,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,6500,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,6750,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,7000,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,7500,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,8000,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,8500,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,9000,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,9500,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,10000,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,11000,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,12000,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,13000,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,14000,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,1-3,15000,1.704626267
garantiegraad,koppel_laag,werkloosheid,WN,4-6,1550,1.486868198
garantiegraad,koppel_laag,werkloosheid,WN,4-6,1800,1.480028686
garantiegraad,koppel_laag,werkloosheid,WN,4-6,2000,1.480028686
garantiegraad,koppel_laag,werkloosheid,WN,4-6,2250,1.622385069
garantiegraad,koppel_laag,werkloosheid,WN,4-6,2500,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,2750,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,3000,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,3250,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,3500,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,3750,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,4000,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,4250,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,4500,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,4750,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,5000,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,5250,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,5500,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,5750,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,6000,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,6250,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,6500,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,6750,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,7000,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,7500,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,8000,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,8500,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,9000,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,9500,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,10000,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,11000,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,12000,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,13000,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,14000,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,4-6,15000,1.672975399
garantiegraad,koppel_laag,werkloosheid,WN,7-12,1550,1.486868198
garantiegraad,koppel_laag,werkloosheid,WN,7-12,1800,1.480028686
garantiegraad,koppel_laag,werkloosheid,WN,7-12,2000,1.480028686
garantiegraad,koppel_laag,werkloosheid,WN,7-12,2250,1.622385069
garantiegraad,koppel_laag,werkloosheid,WN,7-12,2500,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,2750,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,3000,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,3250,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,3500,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,3750,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,4000,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,4250,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,4500,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,4750,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,5000,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,5250,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,5500,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,5750,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,6000,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,6250,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,6500,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,6750,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,7000,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,7500,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,8000,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,8500,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,9000,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,9500,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,10000,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,11000,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,12000,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,13000,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,14000,1.647145426
garantiegraad,koppel_laag,werkloosheid,WN,7-12,15000,1.647145426
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,1550,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,1800,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,2000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,2250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,2500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,2750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,3000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,3250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,3500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,3750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,4000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,4250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,4500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,4750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,5000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,5250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,5500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,5750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,6000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,6250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,6500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,6750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,7000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,7500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,8000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,8500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,9000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,9500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,10000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,11000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,12000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,13000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,14000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100VAA,-,15000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,1550,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,1800,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,2000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,2250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,2500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,2750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,3000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,3250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,3500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,3750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,4000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,4250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,4500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,4750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,5000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,5250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,5500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,5750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,6000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,6250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,6500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,6750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,7000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,7500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,8000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,8500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,9000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,9500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,10000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,11000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,12000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,13000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,14000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV100,-,15000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,1550,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,1800,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,2000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,2250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,2500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,2750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,3000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,3250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,3500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,3750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,4000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,4250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,4500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,4750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,5000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,5250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,5500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,5750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,6000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,6250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,6500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,6750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,7000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,7500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,8000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,8500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,9000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,9500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,10000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,11000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,12000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,13000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,14000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV75,-,15000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,1550,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,1800,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,2000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,2250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,2500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,2750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,3000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,3250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,3500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,3750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,4000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,4250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,4500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,4750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,5000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,5250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,5500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,5750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,6000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,6250,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,6500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,6750,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,7000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,7500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,8000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,8500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,9000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,9500,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,10000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,11000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,12000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,13000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,14000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV50,-,15000,1.703403781
garantiegraad,koppel_gem,ziekte,ZV00,-,1550,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,1800,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,2000,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,2250,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,2500,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,2750,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,3000,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,3250,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,3500,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,3750,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,4000,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,4250,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,4500,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,4750,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,5000,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,5250,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,5500,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,5750,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,6000,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,6250,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,6500,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,6750,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,7000,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,7500,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,8000,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,8500,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,9000,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,9500,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,10000,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,11000,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,12000,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,13000,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,14000,1.710243897
garantiegraad,koppel_gem,ziekte,ZV00,-,15000,1.710243897
garantiegraad,koppel_gem,ziekte,ZE,-,1550,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,1800,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,2000,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,2250,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,2500,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,2750,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,3000,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,3250,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,3500,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,3750,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,4000,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,4250,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,4500,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,4750,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,5000,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,5250,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,5500,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,5750,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,6000,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,6250,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,6500,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,6750,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,7000,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,7500,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,8000,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,8500,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,9000,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,9500,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,10000,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,11000,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,12000,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,13000,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,14000,1.703403781
garantiegraad,koppel_gem,ziekte,ZE,-,15000,1.703403781
garantiegraad,koppel_gem,ziekte,WN,2,1550,1.564040411
garantiegraad,koppel_gem,ziekte,WN,2,1800,1.633718572
garantiegraad,koppel_gem,ziekte,WN,2,2000,1.703396734
garantiegraad,koppel_gem,ziekte,WN,2,2250,1.886134218
garantiegraad,koppel_gem,ziekte,WN,2,2500,1.987465006
garantiegraad,koppel_gem,ziekte,WN,2,2750,2.046241258
garantiegraad,koppel_gem,ziekte,WN,2,3000,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,3250,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,3500,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,3750,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,4000,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,4250,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,4500,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,4750,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,5000,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,5250,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,5500,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,5750,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,6000,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,6250,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,6500,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,6750,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,7000,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,7500,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,8000,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,8500,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,9000,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,9500,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,10000,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,11000,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,12000,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,13000,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,14000,2.070940468
garantiegraad,koppel_gem,ziekte,WN,2,15000,2.070940468
garantiegraad,koppel_gem,ziekte,WN,3-6,1550,1.763168845
garantiegraad,koppel_gem,ziekte,WN,3-6,1800,1.8394493
garantiegraad,koppel_gem,ziekte,WN,3-6,2000,1.8394493
garantiegraad,koppel_gem,ziekte,WN,3-6,2250,1.886134218
garantiegraad,koppel_gem,ziekte,WN,3-6,2500,1.987465006
garantiegraad,koppel_gem,ziekte,WN,3-6,2750,2.046241258
garantiegraad,koppel_gem,ziekte,WN,3-6,3000,2.070925896
