type,positie,bruto_60pct,minimum,maximum,bruto,personenbelasting,netto,inhouding,inhouding_pct,bindend
ZE,15000,18515.661447853247,1773.3499999999999,3798.8759999999997,3798.8759999999997,1035.4601,2552.5819489999999,210.83395100000007,5.5499034714478732,maximum
WN,1550,850.90200000000004,1773.3499999999999,4024.2660000000001,1773.3499999999999,90.487082139999998,1682.862893,2.485999993950827e-05,1.4018665203997108e-06,minimum
WN,1800,1043.04,1773.3499999999999,4024.2660000000001,1773.3499999999999,90.487082139999998,1682.862893,2.485999993950827e-05,1.4018665203997108e-06,minimum
WN,2000,1235.1780000000001,1773.3499999999999,4024.2660000000001,1773.3499999999999,90.487082139999998,1682.862893,2.485999993950827e-05,1.4018665203997108e-06,minimum
WN,2250,1674.348,1773.3499999999999,4024.2660000000001,1773.3499999999999,90.487082139999998,1682.862893,2.485999993950827e-05,1.4018665203997108e-06,minimum
WN,2500,2305.6619999999998,1773.3499999999999,4024.2660000000001,2305.6619999999998,307.85932539999999,1915.951779,81.850895599999831,3.5499954286447815,-
WN,2750,2635.0439999999999,1773.3499999999999,4024.2660000000001,2635.0439999999999,472.9256767,2068.5742089999999,93.544114299999819,3.5500019847865851,-
WN,3000,2991.8699999999999,1773.3499999999999,4024.2660000000001,2991.8699999999999,657.91697739999995,2227.741751,106.21127159999969,3.5499962097283535,-
WN,3250,3348.7019999999998,1773.3499999999999,4024.2660000000001,3348.7019999999998,815.91141570000002,2363.6810420000002,169.1095422999997,5.0500027264295158,-
WN,3500,3732.9780000000001,1773.3499999999999,4024.2660000000001,3732.9780000000001,1002.002716,2523.7950310000001,207.18025299999999,5.5499993035051371,-
WN,3750,4117.2539999999999,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,4000,4474.0799999999999,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,4250,4858.3620000000001,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,4500,5242.6379999999999,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,4750,5599.4639999999999,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,5000,5983.7399999999998,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,5250,6340.5720000000001,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,5500,6724.848,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,5750,7081.6799999999994,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,6000,7465.9560000000001,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,6250,7822.7819999999992,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,6500,8207.0579999999991,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,6750,8563.8899999999994,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,7000,8948.1659999999993,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,7500,9689.2739999999994,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,8000,10430.375999999998,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,8500,11171.483999999999,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,9000,11912.586000000001,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,9500,12681.144,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,10000,13422.245999999999,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,11000,14904.462,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,12000,16386.671999999999,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,13000,17868.882000000001,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,14000,19351.092000000001,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
WN,15000,20833.308000000001,1773.3499999999999,4024.2660000000001,4024.2660000000001,1149.8872919999999,2651.0357410000001,223.34296700000004,5.5499056722393609,maximum
