reeks,gezin,risico,type,maand,positie,waarde,cel
uitkering,koppel,ziekte,WN,7-12,5000,2248.6421489999998,'Julie HS & VS'!P64
uitkering,koppel,ziekte,WN,7-12,5250,2248.6421489999998,'Julie HS & VS'!Q64
uitkering,koppel,ziekte,WN,7-12,5500,2248.6421489999998,'Julie HS & VS'!R64
uitkering,koppel,ziekte,WN,7-12,5750,2248.6421489999998,'Julie HS & VS'!S64
uitkering,koppel,ziekte,WN,7-12,6000,2248.6421489999998,'Julie HS & VS'!T64
uitkering,koppel,ziekte,WN,7-12,6250,2248.6421489999998,'Julie HS & VS'!U64
uitkering,koppel,ziekte,WN,7-12,6500,2248.6421489999998,'Julie HS & VS'!V64
uitkering,koppel,ziekte,WN,7-12,6750,2248.6421489999998,'Julie HS & VS'!W64
uitkering,koppel,ziekte,WN,7-12,7000,2248.6421489999998,'Julie HS & VS'!X64
uitkering,koppel,ziekte,WN,7-12,7500,2248.6421489999998,'Julie HS & VS'!Y64
uitkering,koppel,ziekte,WN,7-12,8000,2248.6421489999998,'Julie HS & VS'!Z64
uitkering,koppel,ziekte,WN,7-12,8500,2248.6421489999998,'Julie HS & VS'!AA64
uitkering,koppel,ziekte,WN,7-12,9000,2248.6421489999998,'Julie HS & VS'!AB64
uitkering,koppel,ziekte,WN,7-12,9500,2248.6421489999998,'Julie HS & VS'!AC64
uitkering,koppel,ziekte,WN,7-12,10000,2248.6421489999998,'Julie HS & VS'!AD64
uitkering,koppel,ziekte,WN,7-12,11000,2248.6421489999998,'Julie HS & VS'!AE64
uitkering,koppel,ziekte,WN,7-12,12000,2248.6421489999998,'Julie HS & VS'!AF64
uitkering,koppel,ziekte,WN,7-12,13000,2248.6421489999998,'Julie HS & VS'!AG64
uitkering,koppel,ziekte,WN,7-12,14000,2248.6421489999998,'Julie HS & VS'!AH64
uitkering,koppel,ziekte,WN,7-12,15000,2248.6421489999998,'Julie HS & VS'!AI64
uitkering,alleen,werkloosheid,ZS,-,1550,1612.961258,'Julie HS & VS'!B68
uitkering,alleen,werkloosheid,ZS,-,1800,1612.961258,'Julie HS & VS'!C68
uitkering,alleen,werkloosheid,ZS,-,2000,1612.961258,'Julie HS & VS'!D68
uitkering,alleen,werkloosheid,ZS,-,2250,1612.961258,'Julie HS & VS'!E68
uitkering,alleen,werkloosheid,ZS,-,2500,1612.961258,'Julie HS & VS'!F68
uitkering,alleen,werkloosheid,ZS,-,2750,1612.961258,'Julie HS & VS'!G68
uitkering,alleen,werkloosheid,ZS,-,3000,1612.961258,'Julie HS & VS'!H68
uitkering,alleen,werkloosheid,ZS,-,3250,1612.961258,'Julie HS & VS'!I68
uitkering,alleen,werkloosheid,ZS,-,3500,1612.961258,'Julie HS & VS'!J68
uitkering,alleen,werkloosheid,ZS,-,3750,1612.961258,'Julie HS & VS'!K68
uitkering,alleen,werkloosheid,ZS,-,4000,1612.961258,'Julie HS & VS'!L68
uitkering,alleen,werkloosheid,ZS,-,4250,1612.961258,'Julie HS & VS'!M68
uitkering,alleen,werkloosheid,ZS,-,4500,1612.961258,'Julie HS & VS'!N68
uitkering,alleen,werkloosheid,ZS,-,4750,1612.961258,'Julie HS & VS'!O68
uitkering,alleen,werkloosheid,ZS,-,5000,1612.961258,'Julie HS & VS'!P68
uitkering,alleen,werkloosheid,ZS,-,5250,1612.961258,'Julie HS & VS'!Q68
uitkering,alleen,werkloosheid,ZS,-,5500,1612.961258,'Julie HS & VS'!R68
uitkering,alleen,werkloosheid,ZS,-,5750,1612.961258,'Julie HS & VS'!S68
uitkering,alleen,werkloosheid,ZS,-,6000,1612.961258,'Julie HS & VS'!T68
uitkering,alleen,werkloosheid,ZS,-,6250,1612.961258,'Julie HS & VS'!U68
uitkering,alleen,werkloosheid,ZS,-,6500,1612.961258,'Julie HS & VS'!V68
uitkering,alleen,werkloosheid,ZS,-,6750,1612.961258,'Julie HS & VS'!W68
uitkering,alleen,werkloosheid,ZS,-,7000,1612.961258,'Julie HS & VS'!X68
uitkering,alleen,werkloosheid,ZS,-,7500,1612.961258,'Julie HS & VS'!Y68
uitkering,alleen,werkloosheid,ZS,-,8000,1612.961258,'Julie HS & VS'!Z68
uitkering,alleen,werkloosheid,ZS,-,8500,1612.961258,'Julie HS & VS'!AA68
uitkering,alleen,werkloosheid,ZS,-,9000,1612.961258,'Julie HS & VS'!AB68
uitkering,alleen,werkloosheid,ZS,-,9500,1612.961258,'Julie HS & VS'!AC68
uitkering,alleen,werkloosheid,ZS,-,10000,1612.961258,'Julie HS & VS'!AD68
uitkering,alleen,werkloosheid,ZS,-,11000,1612.961258,'Julie HS & VS'!AE68
uitkering,alleen,werkloosheid,ZS,-,12000,1612.961258,'Julie HS & VS'!AF68
uitkering,alleen,werkloosheid,ZS,-,13000,1612.961258,'Julie HS & VS'!AG68
uitkering,alleen,werkloosheid,ZS,-,14000,1612.961258,'Julie HS & VS'!AH68
uitkering,alleen,werkloosheid,ZS,-,15000,1612.961258,'Julie HS & VS'!AI68
uitkering,alleen,werkloosheid,WN,1-3,1550,1413.25,'Julie HS & VS'!B69
uitkering,alleen,werkloosheid,WN,1-3,1800,1413.25,'Julie HS & VS'!C69
uitkering,alleen,werkloosheid,WN,1-3,2000,1413.25,'Julie HS & VS'!D69
uitkering,alleen,werkloosheid,WN,1-3,2250,1749.0441290000001,'Julie HS & VS'!E69
uitkering,alleen,werkloosheid,WN,1-3,2500,1900.1484459999999,'Julie HS & VS'!F69
uitkering,alleen,werkloosheid,WN,1-3,2750,1900.1484459999999,'Julie HS & VS'!G69
uitkering,alleen,werkloosheid,WN,1-3,3000,1900.1484459999999,'Julie HS & VS'!H69
uitkering,alleen,werkloosheid,WN,1-3,3250,1900.1484459999999,'Julie HS & VS'!I69
uitkering,alleen,werkloosheid,WN,1-3,3500,1900.1484459999999,'Julie HS & VS'!J69
uitkering,alleen,werkloosheid,WN,1-3,3750,1900.1484459999999,'Julie HS & VS'!K69
uitkering,alleen,werkloosheid,WN,1-3,4000,1900.1484459999999,'Julie HS & VS'!L69
uitkering,alleen,werkloosheid,WN,1-3,4250,1900.1484459999999,'Julie HS & VS'!M69
uitkering,alleen,werkloosheid,WN,1-3,4500,1900.1484459999999,'Julie HS & VS'!N69
uitkering,alleen,werkloosheid,WN,1-3,4750,1900.1484459999999,'Julie HS & VS'!O69
uitkering,alleen,werkloosheid,WN,1-3,5000,1900.1484459999999,'Julie HS & VS'!P69
uitkering,alleen,werkloosheid,WN,1-3,5250,1900.1484459999999,'Julie HS & VS'!Q69
uitkering,alleen,werkloosheid,WN,1-3,5500,1900.1484459999999,'Julie HS & VS'!R69
uitkering,alleen,werkloosheid,WN,1-3,5750,1900.1484459999999,'Julie HS & VS'!S69
uitkering,alleen,werkloosheid,WN,1-3,6000,1900.1484459999999,'Julie HS & VS'!T69
uitkering,alleen,werkloosheid,WN,1-3,6250,1900.1484459999999,'Julie HS & VS'!U69
uitkering,alleen,werkloosheid,WN,1-3,6500,1900.1484459999999,'Julie HS & VS'!V69
uitkering,alleen,werkloosheid,WN,1-3,6750,1900.1484459999999,'Julie HS & VS'!W69
uitkering,alleen,werkloosheid,WN,1-3,7000,1900.1484459999999,'Julie HS & VS'!X69
uitkering,alleen,werkloosheid,WN,1-3,7500,1900.1484459999999,'Julie HS & VS'!Y69
uitkering,alleen,werkloosheid,WN,1-3,8000,1900.1484459999999,'Julie HS & VS'!Z69
uitkering,alleen,werkloosheid,WN,1-3,8500,1900.1484459999999,'Julie HS & VS'!AA69
uitkering,alleen,werkloosheid,WN,1-3,9000,1900.1484459999999,'Julie HS & VS'!AB69
uitkering,alleen,werkloosheid,WN,1-3,9500,1900.1484459999999,'Julie HS & VS'!AC69
uitkering,alleen,werkloosheid,WN,1-3,10000,1900.1484459999999,'Julie HS & VS'!AD69
uitkering,alleen,werkloosheid,WN,1-3,11000,1900.1484459999999,'Julie HS & VS'!AE69
uitkering,alleen,werkloosheid,WN,1-3,12000,1900.1484459999999,'Julie HS & VS'!AF69
uitkering,alleen,werkloosheid,WN,1-3,13000,1900.1484459999999,'Julie HS & VS'!AG69
uitkering,alleen,werkloosheid,WN,1-3,14000,1900.1484459999999,'Julie HS & VS'!AH69
uitkering,alleen,werkloosheid,WN,1-3,15000,1900.1484459999999,'Julie HS & VS'!AI69
uitkering,alleen,werkloosheid,WN,4-6,1550,1413.25,'Julie HS & VS'!B70
uitkering,alleen,werkloosheid,WN,4-6,1800,1413.25,'Julie HS & VS'!C70
uitkering,alleen,werkloosheid,WN,4-6,2000,1413.25,'Julie HS & VS'!D70
uitkering,alleen,werkloosheid,WN,4-6,2250,1673.3677889999999,'Julie HS & VS'!E70
uitkering,alleen,werkloosheid,WN,4-6,2500,1785.368747,'Julie HS & VS'!F70
uitkering,alleen,werkloosheid,WN,4-6,2750,1812.8709650000001,'Julie HS & VS'!G70
uitkering,alleen,werkloosheid,WN,4-6,3000,1812.8709650000001,'Julie HS & VS'!H70
uitkering,alleen,werkloosheid,WN,4-6,3250,1812.8709650000001,'Julie HS & VS'!I70
uitkering,alleen,werkloosheid,WN,4-6,3500,1812.8709650000001,'Julie HS & VS'!J70
uitkering,alleen,werkloosheid,WN,4-6,3750,1812.8709650000001,'Julie HS & VS'!K70
uitkering,alleen,werkloosheid,WN,4-6,4000,1812.8709650000001,'Julie HS & VS'!L70
uitkering,alleen,werkloosheid,WN,4-6,4250,1812.8709650000001,'Julie HS & VS'!M70
uitkering,alleen,werkloosheid,WN,4-6,4500,1812.8709650000001,'Julie HS & VS'!N70
uitkering,alleen,werkloosheid,WN,4-6,4750,1812.8709650000001,'Julie HS & VS'!O70
uitkering,alleen,werkloosheid,WN,4-6,5000,1812.8709650000001,'Julie HS & VS'!P70
uitkering,alleen,werkloosheid,WN,4-6,5250,1812.8709650000001,'Julie HS & VS'!Q70
uitkering,alleen,werkloosheid,WN,4-6,5500,1812.8709650000001,'Julie HS & VS'!R70
uitkering,alleen,werkloosheid,WN,4-6,5750,1812.8709650000001,'Julie HS & VS'!S70
uitkering,alleen,werkloosheid,WN,4-6,6000,1812.8709650000001,'Julie HS & VS'!T70
uitkering,alleen,werkloosheid,WN,4-6,6250,1812.8709650000001,'Julie HS & VS'!U70
uitkering,alleen,werkloosheid,WN,4-6,6500,1812.8709650000001,'Julie HS & VS'!V70
uitkering,alleen,werkloosheid,WN,4-6,6750,1812.8709650000001,'Julie HS & VS'!W70
uitkering,alleen,werkloosheid,WN,4-6,7000,1812.8709650000001,'Julie HS & VS'!X70
uitkering,alleen,werkloosheid,WN,4-6,7500,1812.8709650000001,'Julie HS & VS'!Y70
uitkering,alleen,werkloosheid,WN,4-6,8000,1812.8709650000001,'Julie HS & VS'!Z70
uitkering,alleen,werkloosheid,WN,4-6,8500,1812.8709650000001,'Julie HS & VS'!AA70
uitkering,alleen,werkloosheid,WN,4-6,9000,1812.8709650000001,'Julie HS & VS'!AB70
uitkering,alleen,werkloosheid,WN,4-6,9500,1812.8709650000001,'Julie HS & VS'!AC70
uitkering,alleen,werkloosheid,WN,4-6,10000,1812.8709650000001,'Julie HS & VS'!AD70
uitkering,alleen,werkloosheid,WN,4-6,11000,1812.8709650000001,'Julie HS & VS'!AE70
uitkering,alleen,werkloosheid,WN,4-6,12000,1812.8709650000001,'Julie HS & VS'!AF70
uitkering,alleen,werkloosheid,WN,4-6,13000,1812.8709650000001,'Julie HS & VS'!AG70
uitkering,alleen,werkloosheid,WN,4-6,14000,1812.8709650000001,'Julie HS & VS'!AH70
uitkering,alleen,werkloosheid,WN,4-6,15000,1812.8709650000001,'Julie HS & VS'!AI70
uitkering,alleen,werkloosheid,WN,7-12,1550,1413.25,'Julie HS & VS'!B71
uitkering,alleen,werkloosheid,WN,7-12,1800,1413.25,'Julie HS & VS'!C71
uitkering,alleen,werkloosheid,WN,7-12,2000,1413.25,'Julie HS & VS'!D71
uitkering,alleen,werkloosheid,WN,7-12,2250,1673.3677889999999,'Julie HS & VS'!E71
uitkering,alleen,werkloosheid,WN,7-12,2500,1741.64464,'Julie HS & VS'!F71
uitkering,alleen,werkloosheid,WN,7-12,2750,1741.64464,'Julie HS & VS'!G71
uitkering,alleen,werkloosheid,WN,7-12,3000,1741.64464,'Julie HS & VS'!H71
uitkering,alleen,werkloosheid,WN,7-12,3250,1741.64464,'Julie HS & VS'!I71
uitkering,alleen,werkloosheid,WN,7-12,3500,1741.64464,'Julie HS & VS'!J71
uitkering,alleen,werkloosheid,WN,7-12,3750,1741.64464,'Julie HS & VS'!K71
uitkering,alleen,werkloosheid,WN,7-12,4000,1741.64464,'Julie HS & VS'!L71
uitkering,alleen,werkloosheid,WN,7-12,4250,1741.64464,'Julie HS & VS'!M71
uitkering,alleen,werkloosheid,WN,7-12,4500,1741.64464,'Julie HS & VS'!N71
uitkering,alleen,werkloosheid,WN,7-12,4750,1741.64464,'Julie HS & VS'!O71
uitkering,alleen,werkloosheid,WN,7-12,5000,1741.64464,'Julie HS & VS'!P71
uitkering,alleen,werkloosheid,WN,7-12,5250,1741.64464,'Julie HS & VS'!Q71
uitkering,alleen,werkloosheid,WN,7-12,5500,1741.64464,'Julie HS & VS'!R71
uitkering,alleen,werkloosheid,WN,7-12,5750,1741.64464,'Julie HS & VS'!S71
uitkering,alleen,werkloosheid,WN,7-12,6000,1741.64464,'Julie HS & VS'!T71
uitkering,alleen,werkloosheid,WN,7-12,6250,1741.64464,'Julie HS & VS'!U71
uitkering,alleen,werkloosheid,WN,7-12,6500,1741.64464,'Julie HS & VS'!V71
uitkering,alleen,werkloosheid,WN,7-12,6750,1741.64464,'Julie HS & VS'!W71
uitkering,alleen,werkloosheid,WN,7-12,7000,1741.64464,'Julie HS & VS'!X71
uitkering,alleen,werkloosheid,WN,7-12,7500,1741.64464,'Julie HS & VS'!Y71
uitkering,alleen,werkloosheid,WN,7-12,8000,1741.64464,'Julie HS & VS'!Z71
uitkering,alleen,werkloosheid,WN,7-12,8500,1741.64464,'Julie HS & VS'!AA71
uitkering,alleen,werkloosheid,WN,7-12,9000,1741.64464,'Julie HS & VS'!AB71
uitkering,alleen,werkloosheid,WN,7-12,9500,1741.64464,'Julie HS & VS'!AC71
uitkering,alleen,werkloosheid,WN,7-12,10000,1741.64464,'Julie HS & VS'!AD71
uitkering,alleen,werkloosheid,WN,7-12,11000,1741.64464,'Julie HS & VS'!AE71
uitkering,alleen,werkloosheid,WN,7-12,12000,1741.64464,'Julie HS & VS'!AF71
uitkering,alleen,werkloosheid,WN,7-12,13000,1741.64464,'Julie HS & VS'!AG71
uitkering,alleen,werkloosheid,WN,7-12,14000,1741.64464,'Julie HS & VS'!AH71
uitkering,alleen,werkloosheid,WN,7-12,15000,1741.64464,'Julie HS & VS'!AI71
uitkering,koppel,werkloosheid,ZS,-,1550,1612.961258,'Julie HS & VS'!B73
uitkering,koppel,werkloosheid,ZS,-,1800,1612.961258,'Julie HS & VS'!C73
uitkering,koppel,werkloosheid,ZS,-,2000,1612.961258,'Julie HS & VS'!D73
uitkering,koppel,werkloosheid,ZS,-,2250,1612.961258,'Julie HS & VS'!E73
uitkering,koppel,werkloosheid,ZS,-,2500,1612.961258,'Julie HS & VS'!F73
uitkering,koppel,werkloosheid,ZS,-,2750,1612.961258,'Julie HS & VS'!G73
uitkering,koppel,werkloosheid,ZS,-,3000,1612.961258,'Julie HS & VS'!H73
uitkering,koppel,werkloosheid,ZS,-,3250,1612.961258,'Julie HS & VS'!I73
uitkering,koppel,werkloosheid,ZS,-,3500,1612.961258,'Julie HS & VS'!J73
uitkering,koppel,werkloosheid,ZS,-,3750,1612.961258,'Julie HS & VS'!K73
uitkering,koppel,werkloosheid,ZS,-,4000,1612.961258,'Julie HS & VS'!L73
uitkering,koppel,werkloosheid,ZS,-,4250,1612.961258,'Julie HS & VS'!M73
uitkering,koppel,werkloosheid,ZS,-,4500,1612.961258,'Julie HS & VS'!N73
uitkering,koppel,werkloosheid,ZS,-,4750,1612.961258,'Julie HS & VS'!O73
uitkering,koppel,werkloosheid,ZS,-,5000,1612.961258,'Julie HS & VS'!P73
uitkering,koppel,werkloosheid,ZS,-,5250,1612.961258,'Julie HS & VS'!Q73
uitkering,koppel,werkloosheid,ZS,-,5500,1612.961258,'Julie HS & VS'!R73
uitkering,koppel,werkloosheid,ZS,-,5750,1612.961258,'Julie HS & VS'!S73
uitkering,koppel,werkloosheid,ZS,-,6000,1612.961258,'Julie HS & VS'!T73
uitkering,koppel,werkloosheid,ZS,-,6250,1612.961258,'Julie HS & VS'!U73
uitkering,koppel,werkloosheid,ZS,-,6500,1612.961258,'Julie HS & VS'!V73
uitkering,koppel,werkloosheid,ZS,-,6750,1612.961258,'Julie HS & VS'!W73
uitkering,koppel,werkloosheid,ZS,-,7000,1612.961258,'Julie HS & VS'!X73
uitkering,koppel,werkloosheid,ZS,-,7500,1612.961258,'Julie HS & VS'!Y73
uitkering,koppel,werkloosheid,ZS,-,8000,1612.961258,'Julie HS & VS'!Z73
uitkering,koppel,werkloosheid,ZS,-,8500,1612.961258,'Julie HS & VS'!AA73
uitkering,koppel,werkloosheid,ZS,-,9000,1612.961258,'Julie HS & VS'!AB73
uitkering,koppel,werkloosheid,ZS,-,9500,1612.961258,'Julie HS & VS'!AC73
uitkering,koppel,werkloosheid,ZS,-,10000,1612.961258,'Julie HS & VS'!AD73
uitkering,koppel,werkloosheid,ZS,-,11000,1612.961258,'Julie HS & VS'!AE73
uitkering,koppel,werkloosheid,ZS,-,12000,1612.961258,'Julie HS & VS'!AF73
uitkering,koppel,werkloosheid,ZS,-,13000,1612.961258,'Julie HS & VS'!AG73
uitkering,koppel,werkloosheid,ZS,-,14000,1612.961258,'Julie HS & VS'!AH73
uitkering,koppel,werkloosheid,ZS,-,15000,1612.961258,'Julie HS & VS'!AI73
uitkering,koppel,werkloosheid,WN,1-3,1550,1360.329956,'Julie HS & VS'!B74
uitkering,koppel,werkloosheid,WN,1-3,1800,1360.329956,'Julie HS & VS'!C74
uitkering,koppel,werkloosheid,WN,1-3,2000,1360.329956,'Julie HS & VS'!D74
uitkering,koppel,werkloosheid,WN,1-3,2250,1749.0441290000001,'Julie HS & VS'!E74
uitkering,koppel,werkloosheid,WN,1-3,2500,1900.1484459999999,'Julie HS & VS'!F74
uitkering,koppel,werkloosheid,WN,1-3,2750,1900.1484459999999,'Julie HS & VS'!G74
uitkering,koppel,werkloosheid,WN,1-3,3000,1900.1484459999999,'Julie HS & VS'!H74
uitkering,koppel,werkloosheid,WN,1-3,3250,1900.1484459999999,'Julie HS & VS'!I74
uitkering,koppel,werkloosheid,WN,1-3,3500,1900.1484459999999,'Julie HS & VS'!J74
uitkering,koppel,werkloosheid,WN,1-3,3750,1900.1484459999999,'Julie HS & VS'!K74
uitkering,koppel,werkloosheid,WN,1-3,4000,1900.1484459999999,'Julie HS & VS'!L74
uitkering,koppel,werkloosheid,WN,1-3,4250,1900.1484459999999,'Julie HS & VS'!M74
uitkering,koppel,werkloosheid,WN,1-3,4500,1900.1484459999999,'Julie HS & VS'!N74
uitkering,koppel,werkloosheid,WN,1-3,4750,1900.1484459999999,'Julie HS & VS'!O74
uitkering,koppel,werkloosheid,WN,1-3,5000,1900.1484459999999,'Julie HS & VS'!P74
uitkering,koppel,werkloosheid,WN,1-3,5250,1900.1484459999999,'Julie HS & VS'!Q74
uitkering,koppel,werkloosheid,WN,1-3,5500,1900.1484459999999,'Julie HS & VS'!R74
uitkering,koppel,werkloosheid,WN,1-3,5750,1900.1484459999999,'Julie HS & VS'!S74
uitkering,koppel,werkloosheid,WN,1-3,6000,1900.1484459999999,'Julie HS & VS'!T74
uitkering,koppel,werkloosheid,WN,1-3,6250,1900.1484459999999,'Julie HS & VS'!U74
uitkering,koppel,werkloosheid,WN,1-3,6500,1900.1484459999999,'Julie HS & VS'!V74
uitkering,koppel,werkloosheid,WN,1-3,6750,1900.1484459999999,'Julie HS & VS'!W74
uitkering,koppel,werkloosheid,WN,1-3,7000,1900.1484459999999,'Julie HS & VS'!X74
uitkering,koppel,werkloosheid,WN,1-3,7500,1900.1484459999999,'Julie HS & VS'!Y74
uitkering,koppel,werkloosheid,WN,1-3,8000,1900.1484459999999,'Julie HS & VS'!Z74
uitkering,koppel,werkloosheid,WN,1-3,8500,1900.1484459999999,'Julie HS & VS'!AA74
uitkering,koppel,werkloosheid,WN,1-3,9000,1900.1484459999999,'Julie HS & VS'!AB74
uitkering,koppel,werkloosheid,WN,1-3,9500,1900.1484459999999,'Julie HS & VS'!AC74
uitkering,koppel,werkloosheid,WN,1-3,10000,1900.1484459999999,'Julie HS & VS'!AD74
uitkering,koppel,werkloosheid,WN,1-3,11000,1900.1484459999999,'Julie HS & VS'!AE74
uitkering,koppel,werkloosheid,WN,1-3,12000,1900.1484459999999,'Julie HS & VS'!AF74
uitkering,koppel,werkloosheid,WN,1-3,13000,1900.1484459999999,'Julie HS & VS'!AG74
uitkering,koppel,werkloosheid,WN,1-3,14000,1900.1484459999999,'Julie HS & VS'!AH74
uitkering,koppel,werkloosheid,WN,1-3,15000,1900.1484459999999,'Julie HS & VS'!AI74
uitkering,koppel,werkloosheid,WN,4-6,1550,1280.8191000000002,'Julie HS & VS'!B75
uitkering,koppel,werkloosheid,WN,4-6,1800,1280.8191000000002,'Julie HS & VS'!C75
uitkering,koppel,werkloosheid,WN,4-6,2000,1280.8191000000002,'Julie HS & VS'!D75
uitkering,koppel,werkloosheid,WN,4-6,2250,1673.3677889999999,'Julie HS & VS'!E75
uitkering,koppel,werkloosheid,WN,4-6,2500,1812.8709650000001,'Julie HS & VS'!F75
uitkering,koppel,werkloosheid,WN,4-6,2750,1812.8709650000001,'Julie HS & VS'!G75
uitkering,koppel,werkloosheid,WN,4-6,3000,1812.8709650000001,'Julie HS & VS'!H75
uitkering,koppel,werkloosheid,WN,4-6,3250,1812.8709650000001,'Julie HS & VS'!I75
uitkering,koppel,werkloosheid,WN,4-6,3500,1812.8709650000001,'Julie HS & VS'!J75
uitkering,koppel,werkloosheid,WN,4-6,3750,1812.8709650000001,'Julie HS & VS'!K75
uitkering,koppel,werkloosheid,WN,4-6,4000,1812.8709650000001,'Julie HS & VS'!L75
uitkering,koppel,werkloosheid,WN,4-6,4250,1812.8709650000001,'Julie HS & VS'!M75
uitkering,koppel,werkloosheid,WN,4-6,4500,1812.8709650000001,'Julie HS & VS'!N75
uitkering,koppel,werkloosheid,WN,4-6,4750,1812.8709650000001,'Julie HS & VS'!O75
uitkering,koppel,werkloosheid,WN,4-6,5000,1812.8709650000001,'Julie HS & VS'!P75
uitkering,koppel,werkloosheid,WN,4-6,5250,1812.8709650000001,'Julie HS & VS'!Q75
uitkering,koppel,werkloosheid,WN,4-6,5500,1812.8709650000001,'Julie HS & VS'!R75
uitkering,koppel,werkloosheid,WN,4-6,5750,1812.8709650000001,'Julie HS & VS'!S75
uitkering,koppel,werkloosheid,WN,4-6,6000,1812.8709650000001,'Julie HS & VS'!T75
uitkering,koppel,werkloosheid,WN,4-6,6250,1812.8709650000001,'Julie HS & VS'!U75
uitkering,koppel,werkloosheid,WN,4-6,6500,1812.8709650000001,'Julie HS & VS'!V75
uitkering,koppel,werkloosheid,WN,4-6,6750,1812.8709650000001,'Julie HS & VS'!W75
uitkering,koppel,werkloosheid,WN,4-6,7000,1812.8709650000001,'Julie HS & VS'!X75
uitkering,koppel,werkloosheid,WN,4-6,7500,1812.8709650000001,'Julie HS & VS'!Y75
uitkering,koppel,werkloosheid,WN,4-6,8000,1812.8709650000001,'Julie HS & VS'!Z75
uitkering,koppel,werkloosheid,WN,4-6,8500,1812.8709650000001,'Julie HS & VS'!AA75
uitkering,koppel,werkloosheid,WN,4-6,9000,1812.8709650000001,'Julie HS & VS'!AB75
uitkering,koppel,werkloosheid,WN,4-6,9500,1812.8709650000001,'Julie HS & VS'!AC75
uitkering,koppel,werkloosheid,WN,4-6,10000,1812.8709650000001,'Julie HS & VS'!AD75
uitkering,koppel,werkloosheid,WN,4-6,11000,1812.8709650000001,'Julie HS & VS'!AE75
uitkering,koppel,werkloosheid,WN,4-6,12000,1812.8709650000001,'Julie HS & VS'!AF75
uitkering,koppel,werkloosheid,WN,4-6,13000,1812.8709650000001,'Julie HS & VS'!AG75
uitkering,koppel,werkloosheid,WN,4-6,14000,1812.8709650000001,'Julie HS & VS'!AH75
uitkering,koppel,werkloosheid,WN,4-6,15000,1812.8709650000001,'Julie HS & VS'!AI75
uitkering,koppel,werkloosheid,WN,7-12,1550,1280.8191000000002,'Julie HS & VS'!B76
uitkering,koppel,werkloosheid,WN,7-12,1800,1280.8191000000002,'Julie HS & VS'!C76
uitkering,koppel,werkloosheid,WN,7-12,2000,1280.8191000000002,'Julie HS & VS'!D76
uitkering,koppel,werkloosheid,WN,7-12,2250,1673.3677889999999,'Julie HS & VS'!E76
uitkering,koppel,werkloosheid,WN,7-12,2500,1741.64464,'Julie HS & VS'!F76
uitkering,koppel,werkloosheid,WN,7-12,2750,1741.64464,'Julie HS & VS'!G76
uitkering,koppel,werkloosheid,WN,7-12,3000,1741.64464,'Julie HS & VS'!H76
uitkering,koppel,werkloosheid,WN,7-12,3250,1741.64464,'Julie HS & VS'!I76
uitkering,koppel,werkloosheid,WN,7-12,3500,1741.64464,'Julie HS & VS'!J76
uitkering,koppel,werkloosheid,WN,7-12,3750,1741.64464,'Julie HS & VS'!K76
uitkering,koppel,werkloosheid,WN,7-12,4000,1741.64464,'Julie HS & VS'!L76
uitkering,koppel,werkloosheid,WN,7-12,4250,1741.64464,'Julie HS & VS'!M76
uitkering,koppel,werkloosheid,WN,7-12,4500,1741.64464,'Julie HS & VS'!N76
uitkering,koppel,werkloosheid,WN,7-12,4750,1741.64464,'Julie HS & VS'!O76
uitkering,koppel,werkloosheid,WN,7-12,5000,1741.64464,'Julie HS & VS'!P76
uitkering,koppel,werkloosheid,WN,7-12,5250,1741.64464,'Julie HS & VS'!Q76
uitkering,koppel,werkloosheid,WN,7-12,5500,1741.64464,'Julie HS & VS'!R76
uitkering,koppel,werkloosheid,WN,7-12,5750,1741.64464,'Julie HS & VS'!S76
uitkering,koppel,werkloosheid,WN,7-12,6000,1741.64464,'Julie HS & VS'!T76
uitkering,koppel,werkloosheid,WN,7-12,6250,1741.64464,'Julie HS & VS'!U76
uitkering,koppel,werkloosheid,WN,7-12,6500,1741.64464,'Julie HS & VS'!V76
uitkering,koppel,werkloosheid,WN,7-12,6750,1741.64464,'Julie HS & VS'!W76
uitkering,koppel,werkloosheid,WN,7-12,7000,1741.64464,'Julie HS & VS'!X76
uitkering,koppel,werkloosheid,WN,7-12,7500,1741.64464,'Julie HS & VS'!Y76
uitkering,koppel,werkloosheid,WN,7-12,8000,1741.64464,'Julie HS & VS'!Z76
uitkering,koppel,werkloosheid,WN,7-12,8500,1741.64464,'Julie HS & VS'!AA76
uitkering,koppel,werkloosheid,WN,7-12,9000,1741.64464,'Julie HS & VS'!AB76
uitkering,koppel,werkloosheid,WN,7-12,9500,1741.64464,'Julie HS & VS'!AC76
uitkering,koppel,werkloosheid,WN,7-12,10000,1741.64464,'Julie HS & VS'!AD76
uitkering,koppel,werkloosheid,WN,7-12,11000,1741.64464,'Julie HS & VS'!AE76
uitkering,koppel,werkloosheid,WN,7-12,12000,1741.64464,'Julie HS & VS'!AF76
uitkering,koppel,werkloosheid,WN,7-12,13000,1741.64464,'Julie HS & VS'!AG76
uitkering,koppel,werkloosheid,WN,7-12,14000,1741.64464,'Julie HS & VS'!AH76
uitkering,koppel,werkloosheid,WN,7-12,15000,1741.64464,'Julie HS & VS'!AI76
uitkering,-,pensioen,ZV100,-,1550,1682.862893,'Julie HS & VS'!B78
uitkering,-,pensioen,ZV100,-,1800,1682.862893,'Julie HS & VS'!C78
